0.0451196,0.0502845,0.0440833,0.0478994,0.038139,0.0429329,0.0496488,0.0507858,0.0469253,0.0431402,0.0439296,0.0418581,0.0432912,0.045804,0.0516517,0.04317,0.0465909,0.0460992,0.0513866,0.0475394,0.0404836,0.0422088,0.0457253,0.0470189,0.0442857,0.0483502,0.0514581,0.0477733,0.0429199,0.0433606,0.0433548,0.0430286,0.0407983,0.0445655,0.0436325,0.0355333,0.0385303,0.0431388,0.0453394,0.0414644,0.0425037,0.0410089,0.0408893,0.042701,0.0426148,0.037898,0.035127,0.0372014,0.0408718,0.0387098,0.0435453,
0.0456335,0.0498301,0.0443779,0.0502581,0.0388201,0.0432388,0.0504396,0.0500679,0.0466575,0.0441483,0.0437124,0.0414675,0.0448466,0.0470689,0.0522246,0.0442814,0.0472783,0.0452764,0.0505048,0.0474009,0.0397051,0.0421264,0.0448754,0.0467189,0.0449847,0.0492092,0.0506406,0.0479586,0.042578,0.0423169,0.0431143,0.0415037,0.0392519,0.0433686,0.0429327,0.0352689,0.0383039,0.0427987,0.0464081,0.0410991,0.0416782,0.0406692,0.0406069,0.0424721,0.0432713,0.0380152,0.0362959,0.03832,0.0412277,0.0387131,0.0426614,
0.0472557,0.0491085,0.0444802,0.0507063,0.0391141,0.044092,0.0520839,0.0498864,0.0468515,0.045303,0.043145,0.0414127,0.0445326,0.0476787,0.0519349,0.0447431,0.0476957,0.0459675,0.0504798,0.0467757,0.0391149,0.0423136,0.0460938,0.0485284,0.0445682,0.0494631,0.0511977,0.0487166,0.0421712,0.0427315,0.0429434,0.0420928,0.0396225,0.0439133,0.042839,0.035098,0.0381976,0.0435045,0.047528,0.0410293,0.0418196,0.0405477,0.0409311,0.0425918,0.0421562,0.0390079,0.036262,0.0387355,0.0404037,0.0385489,0.0432463,
0.0455359,0.0484223,0.0426199,0.0512454,0.0395951,0.0459606,0.0516718,0.0497329,0.0466455,0.0451488,0.0431132,0.042281,0.04599,0.0478175,0.0527562,0.044042,0.0474102,0.0456515,0.0497028,0.0467933,0.0392789,0.043026,0.0462948,0.0494795,0.0441273,0.0490463,0.0500195,0.0496211,0.043649,0.0418562,0.0429714,0.0423045,0.0394495,0.0443881,0.0437447,0.035996,0.0379932,0.0418063,0.0484206,0.0413937,0.0426783,0.0390784,0.0410406,0.0428025,0.0419396,0.0394342,0.0370084,0.0382828,0.0398372,0.0387519,0.0446422,
0.0468262,0.0466842,0.0424543,0.0523368,0.0391345,0.0465652,0.0526115,0.0493413,0.0465924,0.0457223,0.0425306,0.0433548,0.0461668,0.047385,0.0514398,0.0434035,0.0476019,0.0470955,0.049625,0.046122,0.0395736,0.0434365,0.0470949,0.0486007,0.0438138,0.0490623,0.0497826,0.0494159,0.043936,0.0420713,0.042332,0.0418267,0.0402971,0.0450137,0.0424455,0.0354573,0.0392358,0.0416059,0.046978,0.0409729,0.0423182,0.0390404,0.0414795,0.0421096,0.041965,0.0391636,0.0374935,0.0379953,0.0399068,0.040313,0.0440379,
0.0473634,0.0469048,0.0425051,0.0517916,0.0406829,0.046974,0.0512918,0.0487725,0.0459796,0.0450394,0.0427008,0.0422747,0.0477883,0.0458106,0.0498678,0.0440718,0.0476053,0.0470297,0.0500386,0.0468307,0.0399368,0.044184,0.0476139,0.0481316,0.04215,0.0498248,0.0492489,0.0498473,0.0445601,0.0419607,0.0415746,0.0416006,0.0409496,0.045187,0.0433672,0.0354648,0.0395288,0.0429483,0.0468487,0.0410343,0.0417282,0.0381809,0.0410028,0.0421172,0.0412277,0.0387213,0.0368759,0.0381807,0.0407195,0.0403571,0.0448442,
0.0481316,0.0462954,0.0421226,0.0516639,0.0406078,0.0486614,0.0503245,0.0484271,0.0460923,0.0454097,0.0425426,0.0415437,0.0483777,0.0439292,0.0496144,0.0454247,0.0487093,0.0464955,0.0501471,0.0462166,0.0397162,0.0441318,0.0485538,0.0478283,0.0420047,0.0499218,0.0493103,0.0498734,0.0449104,0.0428067,0.0404139,0.0419096,0.0421613,0.0454673,0.0420778,0.0354184,0.0402206,0.0427086,0.0482451,0.0424215,0.0411439,0.0392108,0.0409379,0.0425517,0.0406494,0.0386046,0.0362295,0.0381325,0.0397698,0.041784,0.0450955,
0.0481755,0.0455397,0.0427077,0.051436,0.0414132,0.0499667,0.049344,0.0487216,0.0461236,0.0463057,0.043393,0.0417859,0.0470016,0.0445039,0.0501634,0.0442787,0.0485868,0.0456654,0.0497957,0.0459943,0.038451,0.044453,0.0490041,0.048787,0.0421302,0.0496725,0.0486184,0.0490648,0.0445871,0.0421969,0.0397671,0.0427571,0.0410266,0.0464606,0.0408734,0.035359,0.0420629,0.0436904,0.0475402,0.0423796,0.0403967,0.0391165,0.0412511,0.0433508,0.0405597,0.0387004,0.0359761,0.0384214,0.0407367,0.0420085,0.0449291,
0.0487921,0.0466597,0.0423743,0.0516534,0.0410133,0.0487213,0.0488202,0.0479974,0.0461454,0.0465007,0.0441492,0.0423385,0.0469005,0.0450771,0.0494696,0.0434368,0.0486996,0.0457071,0.0494205,0.0452358,0.0382966,0.0445809,0.0493035,0.0492755,0.0430207,0.0498847,0.0486927,0.0490963,0.0440988,0.0411918,0.0397995,0.0411156,0.0403653,0.0458506,0.0407485,0.0347682,0.0423914,0.0441474,0.0485294,0.0424101,0.041196,0.0390797,0.0417916,0.0440738,0.0404605,0.0385326,0.0363411,0.0379029,0.041797,0.0419583,0.0452764,
0.0487731,0.0469296,0.0432602,0.0521142,0.041247,0.0480364,0.0476804,0.0486374,0.0459468,0.0465466,0.0452212,0.0413924,0.0471126,0.0453443,0.0503726,0.0440784,0.0502226,0.0456442,0.0499525,0.0453323,0.0383464,0.0446887,0.0498375,0.0493351,0.0417762,0.0501357,0.0482859,0.0482882,0.0449673,0.0397728,0.0403396,0.0409663,0.040537,0.0452646,0.0408365,0.0346318,0.0417732,0.0444798,0.049276,0.042828,0.0408601,0.0387876,0.0429026,0.0444598,0.0399625,0.0384403,0.0383383,0.0374498,0.04116,0.0425909,0.0458499,
0.0466637,0.0476325,0.0426795,0.0526295,0.0420205,0.0483164,0.046997,0.048288,0.0460456,0.0452871,0.0453341,0.0409608,0.045326,0.0445324,0.0508407,0.0444554,0.0500752,0.0452061,0.0485986,0.0456773,0.0388118,0.0438067,0.0498856,0.0485922,0.0408993,0.0506784,0.0488746,0.0480476,0.0448211,0.0399666,0.0405785,0.0421132,0.0413784,0.0453008,0.040612,0.0349498,0.0425489,0.0439636,0.0505896,0.0434667,0.042385,0.039703,0.0430273,0.0456253,0.0404857,0.0382582,0.0379188,0.0373374,0.0421171,0.0421226,0.0461021,
0.0471388,0.046522,0.0415564,0.0528342,0.0440282,0.0480729,0.0482532,0.0479237,0.0461206,0.0452093,0.0441672,0.0404779,0.0453852,0.046456,0.051017,0.0447992,0.0499369,0.0454722,0.0479143,0.0457048,0.0385683,0.0443511,0.0495394,0.0474062,0.0416276,0.0514331,0.0484195,0.0485099,0.0446321,0.0408595,0.0394845,0.0423623,0.0410181,0.0445061,0.0409351,0.0340451,0.0437224,0.043621,0.0497302,0.0429013,0.0426829,0.0398192,0.0433236,0.0458492,0.0406789,0.0389022,0.0379749,0.0373696,0.042275,0.0432788,0.0456852,
0.0464871,0.0466364,0.0426244,0.0522683,0.0441142,0.0485454,0.0496408,0.0478171,0.0458746,0.0443821,0.045293,0.040675,0.0461891,0.0462385,0.0498575,0.0436775,0.0486956,0.0450706,0.0480184,0.0458929,0.0373631,0.0442467,0.04963,0.0481388,0.0416484,0.0511823,0.0481801,0.0481851,0.0444236,0.0400099,0.0399279,0.0422506,0.0402254,0.0433178,0.0414428,0.0340898,0.0435985,0.0441806,0.0488521,0.0443836,0.0413757,0.0383488,0.0427047,0.0457543,0.0411655,0.0380833,0.0381482,0.0366489,0.041433,0.0441433,0.0460988,
0.0457944,0.0474906,0.0418645,0.0514068,0.0435133,0.0497816,0.0490541,0.0479876,0.0462469,0.0446716,0.0448999,0.0404499,0.0461962,0.0476301,0.0484564,0.0436422,0.0497458,0.0463256,0.0490063,0.0439568,0.0381951,0.0439857,0.0491271,0.0479758,0.0413403,0.0516502,0.0488571,0.0489449,0.0447104,0.0409379,0.0407248,0.0418703,0.0403206,0.0432847,0.0411399,0.033817,0.0430194,0.0447476,0.0492802,0.0459221,0.0422468,0.0381404,0.0423332,0.0460434,0.042468,0.0385934,0.0393142,0.0358788,0.0410618,0.0452684,0.045985,
0.0473969,0.0465843,0.0413055,0.0513138,0.0424624,0.0506308,0.0494907,0.0475512,0.0466149,0.0444593,0.0444987,0.041114,0.0469584,0.0496309,0.0478387,0.0435532,0.0502827,0.0468248,0.0494573,0.0434007,0.0380663,0.0439074,0.0495254,0.0479929,0.0417436,0.0517296,0.0473468,0.0488551,0.0435559,0.0406491,0.0405583,0.0417504,0.0403503,0.0432534,0.0409517,0.0350118,0.0421653,0.0443066,0.0492675,0.0447388,0.0416996,0.0386833,0.0418613,0.0466616,0.0431681,0.0376233,0.0386714,0.0361205,0.0404282,0.0465015,0.0455684,
0.0467873,0.0456116,0.0420999,0.0514505,0.0422153,0.0501148,0.0489407,0.0484207,0.0468741,0.0457205,0.0454112,0.041151,0.0463819,0.0498884,0.0467102,0.0437934,0.0503338,0.0464816,0.0493575,0.0415735,0.0388949,0.0432255,0.0482823,0.0475451,0.0414285,0.0521943,0.0473301,0.0492943,0.0427244,0.0405893,0.0413505,0.0421083,0.0415352,0.0427653,0.0408185,0.0353131,0.0426152,0.0450551,0.049236,0.0440053,0.0413244,0.038352,0.0422247,0.0469656,0.0423323,0.0374879,0.0385701,0.0353229,0.040973,0.0462775,0.0461412,
0.0481642,0.0457598,0.0412594,0.0521739,0.0431368,0.0502146,0.0485394,0.0498179,0.0460869,0.0454521,0.0457651,0.0425578,0.0466145,0.0507656,0.0477475,0.0442266,0.0509652,0.0476923,0.0488095,0.0410316,0.038565,0.0440306,0.0493323,0.0467866,0.0407589,0.0516901,0.0470908,0.049928,0.0414817,0.0400409,0.0416525,0.0422304,0.0429073,0.0430381,0.039122,0.0341882,0.0418691,0.0455716,0.0491226,0.0438014,0.0407863,0.0386001,0.0421054,0.0474951,0.0432172,0.0366586,0.0394471,0.0347935,0.0405626,0.0465025,0.0458809,
0.0474507,0.0465469,0.0417071,0.051417,0.0430327,0.0508509,0.0487741,0.050546,0.0472197,0.0458924,0.0452621,0.0432085,0.0463204,0.0511472,0.0484203,0.0449449,0.0507656,0.0480958,0.0483263,0.0414843,0.0391711,0.0434325,0.0496868,0.047008,0.0410341,0.0523105,0.0479098,0.0496183,0.0411481,0.039594,0.0421061,0.0428546,0.0422501,0.043092,0.0377154,0.0345151,0.0423148,0.0444656,0.0490089,0.0435873,0.0403856,0.0372653,0.0413565,0.046185,0.0432437,0.036431,0.039346,0.0345736,0.0406339,0.0458892,0.0460615,
0.0473761,0.0454781,0.0420332,0.0511036,0.0442218,0.0488372,0.0480485,0.0504922,0.0476369,0.0456152,0.0455348,0.0442872,0.0479477,0.0517773,0.0482947,0.0447536,0.0512159,0.0497133,0.0487768,0.0414432,0.0387671,0.0433661,0.0469503,0.0468977,0.0404083,0.0541278,0.0472401,0.0497965,0.0413869,0.040249,0.0421893,0.041978,0.0422581,0.0422824,0.0378806,0.035016,0.042784,0.0438341,0.0493944,0.0431569,0.0409669,0.0365523,0.0403373,0.0462923,0.0441559,0.0365943,0.039543,0.0337403,0.0419494,0.0455413,0.0466014,
0.0477509,0.0439172,0.0413899,0.0503878,0.043815,0.0484641,0.0480637,0.0491926,0.0489615,0.0456559,0.0466292,0.044417,0.0496958,0.0512784,0.0474379,0.0454175,0.052599,0.0494608,0.0482093,0.0417243,0.0386842,0.0439144,0.047806,0.0476232,0.0417278,0.0542615,0.0479159,0.0491823,0.0411881,0.0386362,0.041535,0.0424921,0.0428738,0.0427145,0.0367601,0.0349872,0.0430917,0.0442463,0.0500808,0.0420191,0.0402049,0.0366913,0.0408589,0.0464578,0.0446802,0.0365453,0.0384801,0.0334328,0.0426022,0.0450657,0.0451145,
0.0462989,0.0434601,0.0410393,0.0515243,0.0446314,0.0490689,0.0491493,0.0483286,0.0491138,0.0461232,0.0459346,0.0458058,0.0485635,0.0510822,0.0466251,0.0460995,0.0528368,0.0498454,0.0482297,0.0424956,0.0379402,0.0449425,0.0480339,0.0483229,0.0423242,0.054493,0.0481188,0.0485604,0.0412891,0.0386173,0.0421186,0.0417763,0.0427889,0.0425755,0.0366149,0.0350607,0.0439878,0.0433926,0.0493174,0.041525,0.0400403,0.038036,0.0401104,0.0470423,0.045003,0.0360731,0.0387513,0.0334872,0.042856,0.0452613,0.045302,
0.0467176,0.0440191,0.0406252,0.0514749,0.0461113,0.0493484,0.0493053,0.0487714,0.0474907,0.0467452,0.0464053,0.0471582,0.0496,0.0512868,0.0472464,0.0466349,0.0532218,0.0497153,0.0483222,0.0430463,0.0382297,0.0446278,0.0475195,0.0479206,0.0425663,0.0534691,0.048605,0.0494182,0.040426,0.03876,0.0432651,0.0412266,0.0435382,0.0422338,0.0380662,0.0352332,0.0445468,0.0436245,0.0493354,0.0405431,0.0393156,0.0374407,0.0399552,0.0467447,0.0438105,0.036816,0.0396743,0.0332441,0.0426311,0.0452618,0.0452732,
0.0465696,0.0435039,0.0421399,0.0505934,0.0458712,0.0469593,0.0485059,0.0470112,0.0478081,0.0463609,0.0455869,0.0472578,0.0498054,0.0505941,0.0475624,0.046331,0.0526645,0.0492689,0.0479596,0.0432273,0.0378516,0.0438013,0.0473843,0.0482009,0.0429556,0.0529484,0.0490035,0.0495925,0.0405245,0.0386433,0.0435212,0.0412631,0.0445082,0.0412645,0.0364738,0.0354786,0.0449956,0.0440125,0.0493338,0.0385896,0.0396072,0.0377791,0.0389953,0.0457789,0.043813,0.0370239,0.0399141,0.0335616,0.0418244,0.045719,0.0447317,
0.0462143,0.0441662,0.0424896,0.0508368,0.0468928,0.0475216,0.0492895,0.0475467,0.0469735,0.0467238,0.045384,0.0465782,0.0507428,0.0504486,0.048295,0.0466656,0.0526271,0.0499155,0.0491973,0.0438183,0.0374293,0.0447002,0.0470992,0.047902,0.0444694,0.0526773,0.0477275,0.0496686,0.0394941,0.04004,0.0446626,0.0408283,0.0442357,0.0425528,0.0359566,0.0360918,0.0446697,0.042963,0.0493322,0.0381668,0.0380043,0.03768,0.0407924,0.0466507,0.0432835,0.0372942,0.0395155,0.0339664,0.0417687,0.0458441,0.0449977,
0.0458825,0.0443642,0.0412415,0.0511321,0.046419,0.0480935,0.0471723,0.0475395,0.0473198,0.0463755,0.045493,0.0450288,0.0516791,0.05068,0.0472558,0.046542,0.0524195,0.0504046,0.0496245,0.0426734,0.0367168,0.0438869,0.048056,0.0462391,0.0450553,0.052341,0.0480546,0.0494155,0.0393605,0.040667,0.043802,0.0406,0.0456903,0.0417926,0.0361367,0.0348869,0.0453916,0.0440449,0.0494986,0.0378607,0.0387282,0.0377416,0.0410283,0.0460752,0.0427747,0.0378784,0.0404831,0.0338757,0.0413722,0.0455542,0.0454024,
0.045239,0.0441326,0.0407381,0.0507973,0.045724,0.04738,0.0475214,0.0468167,0.0466827,0.0467493,0.0457621,0.045443,0.0506832,0.0509528,0.0453027,0.0471878,0.0529715,0.0510138,0.0495877,0.042874,0.0369332,0.0446923,0.0480113,0.0456703,0.0449694,0.0524088,0.0484999,0.049428,0.0402549,0.041239,0.0434302,0.0405913,0.0452028,0.041493,0.0354846,0.0346822,0.0451658,0.0448139,0.0483413,0.0382173,0.0394115,0.0374366,0.0430097,0.046287,0.0426827,0.03819,0.0396956,0.0344736,0.0425256,0.0460933,0.0464899,
